Program,Year,County,Commodity,Value
SURVEY,2023,GATES,COTTON,"11,800"
SURVEY,2023,GATES,PEANUTS,"2,780"
SURVEY,2023,GATES,SOYBEANS,"20,900"
SURVEY,2023,GATES,TURKEYS, (D)
SURVEY,2023,GATES,WHEAT,"5,950"
SURVEY,2023,HALIFAX,CORN,"8,100"
SURVEY,2023,HALIFAX,CORN,"7,860"
SURVEY,2023,HALIFAX,COTTON,"39,900"
SURVEY,2023,HALIFAX,PEANUTS,"10,500"
SURVEY,2023,HALIFAX,SOYBEANS,"38,600"
SURVEY,2023,HALIFAX,WHEAT,"4,760"
SURVEY,2023,HERTFORD,CORN,"9,600"
SURVEY,2023,HERTFORD,CORN,"9,310"
SURVEY,2023,HERTFORD,COTTON,"14,800"
SURVEY,2023,HERTFORD,SOYBEANS,"12,600"
SURVEY,2023,MARTIN,CORN,"6,800"
SURVEY,2023,MARTIN,CORN,"6,600"
SURVEY,2023,MARTIN,COTTON,"28,100"
SURVEY,2023,MARTIN,PEANUTS,"9,430"
SURVEY,2023,MARTIN,SOYBEANS,"24,200"
SURVEY,2023,MARTIN,WHEAT,"6,300"
SURVEY,2023,NASH,CORN,"3,800"
SURVEY,2023,NASH,CORN,"3,690"
SURVEY,2023,NASH,COTTON,"8,010"
SURVEY,2023,NASH,SOYBEANS,"26,400"
SURVEY,2023,NASH,SWEET POTATOES,"10,500"
SURVEY,2023,NORTHAMPTON,CORN,"16,000"
SURVEY,2023,NORTHAMPTON,CORN,"15,600"
SURVEY,2023,NORTHAMPTON,COTTON,"30,900"
SURVEY,2023,NORTHAMPTON,PEANUTS,"7,550"
SURVEY,2023,NORTHAMPTON,SOYBEANS,"32,500"
SURVEY,2023,NORTHAMPTON,WHEAT,"5,390"
SURVEY,2023,PASQUOTANK,CORN,"23,200"
SURVEY,2023,PASQUOTANK,CORN,"22,500"
SURVEY,2023,PASQUOTANK,SOYBEANS,"41,900"
SURVEY,2023,PASQUOTANK,WHEAT,"7,060"
SURVEY,2023,PERQUIMANS,CORN,"15,100"
SURVEY,2023,PERQUIMANS,CORN,"14,700"
SURVEY,2023,PERQUIMANS,COTTON,"10,500"
SURVEY,2023,PERQUIMANS,SOYBEANS,"42,100"
SURVEY,2023,PERQUIMANS,WHEAT,"14,200"
SURVEY,2023,TYRRELL,CORN,"25,500"
SURVEY,2023,TYRRELL,CORN,"24,800"
SURVEY,2023,TYRRELL,SOYBEANS,"29,700"
SURVEY,2023,WASHINGTON,CORN,"34,300"
SURVEY,2023,WASHINGTON,CORN,"33,300"
SURVEY,2023,WASHINGTON,SOYBEANS,"41,300"
SURVEY,2023,ALLEGHANY,TURKEYS, (D)
SURVEY,2023,ASHE,TURKEYS, (D)
SURVEY,2023,AVERY,TURKEYS, (D)
SURVEY,2023,CALDWELL,CORN,"1,800"
SURVEY,2023,CALDWELL,CORN,"1,640"
SURVEY,2023,CALDWELL,SOYBEANS,"1,260"
SURVEY,2023,SURRY,CORN,"12,500"
SURVEY,2023,SURRY,CORN,"12,100"
SURVEY,2023,SURRY,SOYBEANS,"10,800"
SURVEY,2023,SURRY,TURKEYS, (D)
SURVEY,2023,SURRY,WHEAT,"2,130"
SURVEY,2023,WILKES,CORN,"7,400"
SURVEY,2023,WILKES,CORN,"6,100"
SURVEY,2023,WILKES,TURKEYS, (D)
SURVEY,2023,YADKIN,CORN,"14,900"
SURVEY,2023,YADKIN,CORN,"14,500"
SURVEY,2023,YADKIN,SOYBEANS,"19,300"
SURVEY,2023,YADKIN,TURKEYS, (D)
SURVEY,2023,YADKIN,WHEAT,"3,580"
SURVEY,2023,ALAMANCE,CORN,"3,600"
SURVEY,2023,ALAMANCE,CORN,"3,440"
SURVEY,2023,ALAMANCE,SOYBEANS,"5,350"
SURVEY,2023,ALAMANCE,TURKEYS, (D)
SURVEY,2023,ALAMANCE,WHEAT,"1,740"
SURVEY,2023,CASWELL,CORN,800
SURVEY,2023,CASWELL,CORN,670
SURVEY,2023,CASWELL,SOYBEANS,"5,400"
SURVEY,2023,CASWELL,WHEAT,"2,160"
SURVEY,2023,DURHAM,CORN,900
SURVEY,2023,DURHAM,CORN,750
SURVEY,2023,DURHAM,SOYBEANS,680
SURVEY,2023,DURHAM,TURKEYS, (D)
SURVEY,2023,FORSYTH,CORN,"1,900"
SURVEY,2023,FORSYTH,CORN,"1,790"
SURVEY,2023,FORSYTH,SOYBEANS,"4,820"
SURVEY,2023,FORSYTH,TURKEYS, (D)
SURVEY,2023,FORSYTH,WHEAT,770
SURVEY,2023,FRANKLIN,CORN,"2,500"
SURVEY,2023,FRANKLIN,CORN,"2,250"
SURVEY,2023,FRANKLIN,SOYBEANS,"20,100"
SURVEY,2023,FRANKLIN,TURKEYS, (D)
SURVEY,2023,FRANKLIN,WHEAT,"6,580"
SURVEY,2023,GRANVILLE,CORN,"2,600"
SURVEY,2023,GRANVILLE,CORN,"2,000"
SURVEY,2023,GRANVILLE,SOYBEANS,"7,840"
SURVEY,2023,GRANVILLE,TURKEYS, (D)
SURVEY,2023,GRANVILLE,WHEAT,"2,620"
SURVEY,2023,GUILFORD,CORN,"5,400"
SURVEY,2023,GUILFORD,CORN,"4,600"
SURVEY,2023,GUILFORD,SOYBEANS,"9,580"
SURVEY,2023,GUILFORD,TURKEYS, (D)
SURVEY,2023,GUILFORD,WHEAT,"3,160"
SURVEY,2023,ORANGE,CORN,"2,500"
SURVEY,2023,ORANGE,CORN,"2,200"
SURVEY,2023,ORANGE,SOYBEANS,"3,480"
SURVEY,2023,ORANGE,TURKEYS, (D)
SURVEY,2023,ORANGE,WHEAT,830
SURVEY,2023,PERSON,CORN,"4,100"
SURVEY,2023,PERSON,CORN,"3,840"
SURVEY,2023,PERSON,SOYBEANS,"13,400"
SURVEY,2023,PERSON,TURKEYS, (D)
SURVEY,2023,PERSON,WHEAT,"6,210"
SURVEY,2023,ROCKINGHAM,CORN,"3,100"
SURVEY,2023,ROCKINGHAM,CORN,"3,010"
SURVEY,2023,ROCKINGHAM,SOYBEANS,"7,800"
SURVEY,2023,ROCKINGHAM,TURKEYS, (D)
SURVEY,2023,ROCKINGHAM,WHEAT,"3,300"
SURVEY,2023,STOKES,CORN,"2,100"
SURVEY,2023,STOKES,CORN,"1,900"
SURVEY,2023,STOKES,SOYBEANS,"1,700"
SURVEY,2023,STOKES,TURKEYS, (D)
SURVEY,2023,STOKES,WHEAT,220
SURVEY,2023,VANCE,SOYBEANS,"7,290"
SURVEY,2023,VANCE,WHEAT,"1,440"
SURVEY,2023,WARREN,CORN,"2,100"
SURVEY,2023,WARREN,CORN,"2,040"
SURVEY,2023,WARREN,SOYBEANS,"11,000"
SURVEY,2023,WARREN,WHEAT,"2,770"
SURVEY,2023,BLADEN,CORN,"25,500"
SURVEY,2023,BLADEN,CORN,"24,800"
SURVEY,2023,BLADEN,PEANUTS,"4,070"
SURVEY,2023,BLADEN,TURKEYS,"1,500,000"
SURVEY,2023,BLADEN,WHEAT,"3,080"
SURVEY,2023,BRUNSWICK,CORN,"6,800"
SURVEY,2023,BRUNSWICK,CORN,"6,600"
SURVEY,2023,BRUNSWICK,SOYBEANS,"6,690"
SURVEY,2023,BRUNSWICK,TURKEYS, (D)
SURVEY,2023,COLUMBUS,CORN,"41,500"
SURVEY,2023,COLUMBUS,CORN,"40,400"
SURVEY,2023,COLUMBUS,PEANUTS,"4,010"
SURVEY,2023,COLUMBUS,SOYBEANS,"53,100"
SURVEY,2023,COLUMBUS,TURKEYS, (D)
SURVEY,2023,COLUMBUS,WHEAT,"6,330"
SURVEY,2023,CUMBERLAND,COTTON,"5,570"
SURVEY,2023,CUMBERLAND,SOYBEANS,"18,000"
SURVEY,2023,CUMBERLAND,TURKEYS,"750,000"
SURVEY,2023,CUMBERLAND,WHEAT,"3,640"
SURVEY,2023,DUPLIN,CORN,"51,900"
SURVEY,2023,DUPLIN,CORN,"50,500"
SURVEY,2023,DUPLIN,SOYBEANS,"51,300"
SURVEY,2023,DUPLIN,TURKEYS,"3,300,000"
SURVEY,2023,DUPLIN,WHEAT,"16,600"
SURVEY,2023,HARNETT,CORN,"7,200"
SURVEY,2023,HARNETT,CORN,"6,990"
SURVEY,2023,HARNETT,COTTON,"4,500"
SURVEY,2023,HARNETT,PEANUTS,"1,080"
SURVEY,2023,HARNETT,SOYBEANS,"23,400"
SURVEY,2023,HARNETT,SWEET POTATOES,"2,900"
SURVEY,2023,HARNETT,TURKEYS,"120,000"
SURVEY,2023,HARNETT,WHEAT,"6,740"
SURVEY,2023,HOKE,TURKEYS, (D)
SURVEY,2023,HOKE,WHEAT,"2,330"
SURVEY,2023,ONSLOW,CORN,"10,700"
SURVEY,2023,ONSLOW,CORN,"10,400"
SURVEY,2023,ONSLOW,SOYBEANS,"13,000"
SURVEY,2023,ONSLOW,TURKEYS,"1,850,000"
SURVEY,2023,ONSLOW,WHEAT,"2,390"
SURVEY,2023,PENDER,CORN,"15,100"
SURVEY,2023,PENDER,CORN,"14,700"
SURVEY,2023,PENDER,SOYBEANS,"15,400"
SURVEY,2023,PENDER,TURKEYS,"180,000"
SURVEY,2023,ROBESON,CORN,"63,300"
SURVEY,2023,ROBESON,CORN,"61,700"
SURVEY,2023,ROBESON,COTTON,"12,200"
SURVEY,2023,ROBESON,SOYBEANS,"79,900"
SURVEY,2023,ROBESON,TURKEYS, (D)
SURVEY,2023,ROBESON,WHEAT,"26,800"
SURVEY,2023,SAMPSON,CORN,"33,900"
SURVEY,2023,SAMPSON,CORN,"33,000"
SURVEY,2023,SAMPSON,COTTON,"10,300"
SURVEY,2023,SAMPSON,SOYBEANS,"65,400"
SURVEY,2023,SAMPSON,TURKEYS,"7,000,000"
SURVEY,2023,SAMPSON,WHEAT,"14,200"
SURVEY,2023,SCOTLAND,CORN,"6,700"
SURVEY,2023,SCOTLAND,CORN,"6,500"
SURVEY,2023,ANSON,CORN,"10,200"
SURVEY,2023,ANSON,CORN,"9,400"
SURVEY,2023,ANSON,SOYBEANS,"14,800"
SURVEY,2023,ANSON,TURKEYS,"1,200,000"
SURVEY,2023,ANSON,WHEAT,"6,550"
SURVEY,2023,CABARRUS,TURKEYS, (D)
SURVEY,2023,CABARRUS,WHEAT,"2,720"
SURVEY,2023,CLEVELAND,CORN,"6,900"
SURVEY,2023,CLEVELAND,CORN,"6,000"
SURVEY,2023,CLEVELAND,SOYBEANS,"11,500"
SURVEY,2023,CLEVELAND,TURKEYS, (D)
SURVEY,2023,CLEVELAND,WHEAT,"6,090"
SURVEY,2023,GASTON,SOYBEANS,"2,990"
SURVEY,2023,GASTON,TURKEYS, (D)
SURVEY,2023,GASTON,WHEAT,"1,070"
SURVEY,2023,LINCOLN,SOYBEANS,"6,980"
SURVEY,2023,LINCOLN,TURKEYS, (D)
SURVEY,2023,LINCOLN,WHEAT,"3,890"
SURVEY,2023,MECKLENBURG,TURKEYS, (D)
SURVEY,2023,MONTGOMERY,TURKEYS, (D)
SURVEY,2023,MONTGOMERY,WHEAT,140
SURVEY,2023,MOORE,CORN,"2,900"
SURVEY,2023,MOORE,CORN,"2,800"
SURVEY,2023,MOORE,SOYBEANS,"4,070"
SURVEY,2023,MOORE,TURKEYS, (D)
SURVEY,2023,MOORE,WHEAT,"1,950"
SURVEY,2023,RICHMOND,TURKEYS, (D)
SURVEY,2023,STANLY,CORN,"13,100"
SURVEY,2023,STANLY,CORN,"12,700"
SURVEY,2023,STANLY,COTTON,"8,000"
SURVEY,2023,STANLY,SOYBEANS,"18,200"
SURVEY,2023,STANLY,TURKEYS,"540,000"
SURVEY,2023,STANLY,WHEAT,"8,380"
SURVEY,2023,UNION,CORN,"32,300"
SURVEY,2023,UNION,CORN,"31,400"
SURVEY,2023,UNION,SOYBEANS,"58,100"
SURVEY,2023,UNION,TURKEYS,"3,000,000"
SURVEY,2023,UNION,WHEAT,"38,200"
SURVEY,2023,BUNCOMBE,CORN,700
SURVEY,2023,BUNCOMBE,CORN,350
SURVEY,2023,BUNCOMBE,TURKEYS, (D)
SURVEY,2023,BURKE,CORN,"1,400"
SURVEY,2023,BURKE,CORN,"1,200"
SURVEY,2023,BURKE,SOYBEANS,760
SURVEY,2023,BURKE,TURKEYS, (D)
SURVEY,2023,BURKE,WHEAT,240
SURVEY,2023,CHEROKEE,TURKEYS, (D)
SURVEY,2023,HENDERSON,CORN,"2,100"
SURVEY,2023,HENDERSON,CORN,"1,990"
SURVEY,2023,HENDERSON,SOYBEANS,400
SURVEY,2023,HENDERSON,TURKEYS, (D)
SURVEY,2023,MACON,TURKEYS, (D)
SURVEY,2023,MADISON,TURKEYS, (D)
SURVEY,2023,RUTHERFORD,CORN,600
SURVEY,2023,RUTHERFORD,CORN,570
SURVEY,2023,RUTHERFORD,TURKEYS, (D)
SURVEY,2023,TRANSYLVANIA,CORN,"1,700"
SURVEY,2023,TRANSYLVANIA,CORN,"1,590"
SURVEY,2023,YANCEY,TURKEYS, (D)
SURVEY,2022,OTHER COUNTIES,CATTLE,"85,500"
SURVEY,2022,OTHER COUNTIES,CATTLE,"5,300"
SURVEY,2022,BEAUFORT,CATTLE,300
SURVEY,2022,CARTERET,CATTLE,200
SURVEY,2022,CRAVEN,CATTLE, (D)
SURVEY,2022,GREENE,CATTLE,900
SURVEY,2022,HYDE,CATTLE,100
SURVEY,2022,JOHNSTON,CATTLE, (D)
SURVEY,2022,JONES,CATTLE,400
SURVEY,2022,LENOIR,CATTLE, (D)
SURVEY,2022,PAMLICO,CATTLE, (D)
SURVEY,2022,PITT,CATTLE, (D)
SURVEY,2022,PITT,CATTLE, (D)
SURVEY,2022,WAYNE,CATTLE, (D)
SURVEY,2022,WAYNE,CATTLE, (D)
SURVEY,2022,WILSON,CATTLE,"1,400"
SURVEY,2022,ALEXANDER,CATTLE,"8,000"
SURVEY,2022,ALEXANDER,CATTLE,900
SURVEY,2022,CATAWBA,CATTLE,"6,500"
SURVEY,2022,CATAWBA,CATTLE,600
SURVEY,2022,CHATHAM,CATTLE,"17,000"
SURVEY,2022,CHATHAM,CATTLE,700
SURVEY,2022,DAVIDSON,CATTLE,"5,000"
SURVEY,2022,DAVIDSON,CATTLE,"1,100"
SURVEY,2022,DAVIE,CATTLE,"5,300"
SURVEY,2022,DAVIE,CATTLE,300
SURVEY,2022,IREDELL,CATTLE,"11,800"
SURVEY,2022,IREDELL,CATTLE,"10,000"
SURVEY,2022,LEE,CATTLE,"1,800"
SURVEY,2022,RANDOLPH,CATTLE,"16,000"
SURVEY,2022,RANDOLPH,CATTLE,"8,000"
SURVEY,2022,ROWAN,CATTLE,"8,500"
SURVEY,2022,ROWAN,CATTLE,"1,200"
SURVEY,2022,WAKE,CATTLE,"1,800"
SURVEY,2022,WAKE,CATTLE,400
SURVEY,2022,BERTIE,CATTLE,300
SURVEY,2022,CAMDEN,CATTLE,200
SURVEY,2022,CHOWAN,CATTLE,200
SURVEY,2022,CURRITUCK,CATTLE, (D)
SURVEY,2022,EDGECOMBE,CATTLE,900
SURVEY,2022,GATES,CATTLE, (D)
SURVEY,2022,GATES,CATTLE, (D)
SURVEY,2022,HALIFAX,CATTLE, (D)
SURVEY,2022,HALIFAX,CATTLE, (D)
SURVEY,2022,HERTFORD,CATTLE,200
SURVEY,2022,MARTIN,CATTLE, (D)
SURVEY,2022,NASH,CATTLE,"2,900"
SURVEY,2022,NORTHAMPTON,CATTLE,600
SURVEY,2022,PASQUOTANK,CATTLE,200
SURVEY,2022,PERQUIMANS,CATTLE,300
SURVEY,2022,TYRRELL,CATTLE,200
SURVEY,2022,WASHINGTON,CATTLE,200
SURVEY,2022,ALLEGHANY,CATTLE,"9,200"
SURVEY,2022,ALLEGHANY,CATTLE,600
SURVEY,2022,ASHE,CATTLE,"5,600"
SURVEY,2022,ASHE,CATTLE, (D)
SURVEY,2022,AVERY,CATTLE,700
SURVEY,2022,AVERY,CATTLE, (D)
SURVEY,2022,CALDWELL,CATTLE,"3,100"
SURVEY,2022,SURRY,CATTLE,"11,300"
SURVEY,2022,SURRY,CATTLE,100
SURVEY,2022,WATAUGA,CATTLE, (D)
SURVEY,2022,WILKES,CATTLE,"14,700"
SURVEY,2022,WILKES,CATTLE,700
SURVEY,2022,YADKIN,CATTLE, (D)
SURVEY,2022,YADKIN,CATTLE, (D)
SURVEY,2022,ALAMANCE,CATTLE,"6,500"
SURVEY,2022,ALAMANCE,CATTLE,700
SURVEY,2022,CASWELL,CATTLE,"3,900"
SURVEY,2022,CASWELL,CATTLE,300
SURVEY,2022,DURHAM,CATTLE, (D)
SURVEY,2022,DURHAM,CATTLE, (D)
SURVEY,2022,FORSYTH,CATTLE,"1,900"
SURVEY,2022,FORSYTH,CATTLE, (D)
SURVEY,2022,FRANKLIN,CATTLE,"5,700"
SURVEY,2022,FRANKLIN,CATTLE, (D)
SURVEY,2022,GRANVILLE,CATTLE, (D)
SURVEY,2022,GRANVILLE,CATTLE, (D)
SURVEY,2022,GUILFORD,CATTLE,"4,200"
SURVEY,2022,GUILFORD,CATTLE,900
SURVEY,2022,ORANGE,CATTLE,"4,000"
SURVEY,2022,ORANGE,CATTLE,200
SURVEY,2022,PERSON,CATTLE, (D)
SURVEY,2022,PERSON,CATTLE, (D)
SURVEY,2022,ROCKINGHAM,CATTLE,"5,500"
SURVEY,2022,ROCKINGHAM,CATTLE,400
SURVEY,2022,STOKES,CATTLE, (D)
SURVEY,2022,STOKES,CATTLE, (D)
SURVEY,2022,VANCE,CATTLE,"1,100"
SURVEY,2022,WARREN,CATTLE,"3,800"
SURVEY,2022,BLADEN,CATTLE, (D)
SURVEY,2022,BLADEN,CATTLE, (D)
SURVEY,2022,BRUNSWICK,CATTLE, (D)
SURVEY,2022,BRUNSWICK,CATTLE, (D)
SURVEY,2022,COLUMBUS,CATTLE,"2,800"
SURVEY,2022,CUMBERLAND,CATTLE, (D)
SURVEY,2022,CUMBERLAND,CATTLE, (D)
SURVEY,2022,DUPLIN,CATTLE,"11,600"
SURVEY,2022,DUPLIN,CATTLE, (D)
SURVEY,2022,HARNETT,CATTLE, (D)
SURVEY,2022,HOKE,CATTLE,700
SURVEY,2022,ONSLOW,CATTLE,"1,400"
SURVEY,2022,PENDER,CATTLE,"1,500"
SURVEY,2022,PENDER,CATTLE, (D)
SURVEY,2022,ROBESON,CATTLE,"3,900"
SURVEY,2022,SAMPSON,CATTLE, (D)
SURVEY,2022,SAMPSON,CATTLE, (D)
SURVEY,2022,SCOTLAND,CATTLE,500
SURVEY,2022,ANSON,CATTLE, (D)
SURVEY,2022,ANSON,CATTLE, (D)
SURVEY,2022,CABARRUS,CATTLE,"5,700"
SURVEY,2022,CABARRUS,CATTLE,600
SURVEY,2022,CLEVELAND,CATTLE,"10,600"
SURVEY,2022,CLEVELAND,CATTLE,600
SURVEY,2022,GASTON,CATTLE, (D)
SURVEY,2022,GASTON,CATTLE, (D)
SURVEY,2022,LINCOLN,CATTLE,"4,700"
SURVEY,2022,LINCOLN,CATTLE,"2,400"
SURVEY,2022,MECKLENBURG,CATTLE, (D)
SURVEY,2022,MECKLENBURG,CATTLE, (D)
SURVEY,2022,MONTGOMERY,CATTLE,"3,200"
SURVEY,2022,MOORE,CATTLE, (D)
SURVEY,2022,RICHMOND,CATTLE,"1,700"
SURVEY,2022,STANLY,CATTLE,"8,000"
SURVEY,2022,STANLY,CATTLE,300
SURVEY,2022,UNION,CATTLE,"10,800"
SURVEY,2022,UNION,CATTLE,100
SURVEY,2022,BUNCOMBE,CATTLE,"7,300"
SURVEY,2022,BUNCOMBE,CATTLE,"1,100"
SURVEY,2022,BURKE,CATTLE,"2,800"
SURVEY,2022,BURKE,CATTLE, (D)
SURVEY,2022,CHEROKEE,CATTLE, (D)
SURVEY,2022,CHEROKEE,CATTLE, (D)
SURVEY,2022,CLAY,CATTLE,"1,500"
SURVEY,2022,GRAHAM,CATTLE, (D)
SURVEY,2022,HAYWOOD,CATTLE,"4,800"
SURVEY,2022,HAYWOOD,CATTLE,"1,100"
SURVEY,2022,HENDERSON,CATTLE, (D)
SURVEY,2022,HENDERSON,CATTLE, (D)
SURVEY,2022,JACKSON,CATTLE,"1,000"
SURVEY,2022,JACKSON,CATTLE, (D)
SURVEY,2022,MACON,CATTLE,"2,200"
SURVEY,2022,MACON,CATTLE, (D)
SURVEY,2022,MADISON,CATTLE,"3,400"
SURVEY,2022,MADISON,CATTLE, (D)
SURVEY,2022,MCDOWELL,CATTLE,"1,100"
SURVEY,2022,MCDOWELL,CATTLE,300
SURVEY,2022,MITCHELL,CATTLE,"1,000"
SURVEY,2022,MITCHELL,CATTLE, (D)
SURVEY,2022,POLK,CATTLE,"1,700"
SURVEY,2022,POLK,CATTLE,100
SURVEY,2022,RUTHERFORD,CATTLE,"5,600"
SURVEY,2022,RUTHERFORD,CATTLE, (D)
SURVEY,2022,SWAIN,CATTLE,300
SURVEY,2022,TRANSYLVANIA,CATTLE,900
SURVEY,2022,YANCEY,CATTLE,"2,400"
SURVEY,2022,YANCEY,CATTLE, (D)
SURVEY,2022,OTHER COUNTIES,CORN,"97,300"
SURVEY,2022,OTHER COUNTIES,CORN,"90,450"
SURVEY,2022,OTHER COUNTIES,COTTON,"47,240"
SURVEY,2022,OTHER COUNTIES,PEANUTS,"43,310"
SURVEY,2022,OTHER COUNTIES,SOYBEANS,"52,350"
SURVEY,2022,OTHER COUNTIES,SWEET POTATOES,"25,450"
SURVEY,2022,OTHER COUNTIES,TURKEYS,"890,000"
SURVEY,2022,OTHER COUNTIES,WHEAT,"49,310"
SURVEY,2022,BEAUFORT,CORN,"37,700"
SURVEY,2022,BEAUFORT,CORN,"37,300"
SURVEY,2022,BEAUFORT,COTTON,"12,000"
SURVEY,2022,BEAUFORT,SOYBEANS,"68,000"
SURVEY,2022,BEAUFORT,TURKEYS, (D)
SURVEY,2022,BEAUFORT,WHEAT,"9,080"
SURVEY,2022,CARTERET,TURKEYS, (D)
SURVEY,2022,CRAVEN,CORN,"14,700"
SURVEY,2022,CRAVEN,CORN,"14,500"
SURVEY,2022,CRAVEN,COTTON,"7,360"
SURVEY,2022,CRAVEN,SOYBEANS,"20,600"
SURVEY,2022,CRAVEN,TURKEYS, (D)
SURVEY,2022,CRAVEN,WHEAT,"2,050"
SURVEY,2022,GREENE,CORN,"10,900"
SURVEY,2022,GREENE,CORN,"10,400"
SURVEY,2022,GREENE,COTTON,"8,630"
SURVEY,2022,GREENE,PEANUTS,"5,660"
SURVEY,2022,GREENE,SOYBEANS,"32,400"
SURVEY,2022,GREENE,TURKEYS,"1,000,000"
SURVEY,2022,GREENE,WHEAT,"8,190"
SURVEY,2022,HYDE,CORN,"30,000"
SURVEY,2022,HYDE,CORN,"29,100"
SURVEY,2022,HYDE,COTTON,"12,500"
SURVEY,2022,HYDE,SOYBEANS,"34,500"
SURVEY,2022,JOHNSTON,CORN,"7,500"
SURVEY,2022,JOHNSTON,CORN,"6,000"
SURVEY,2022,JOHNSTON,COTTON,"6,250"
SURVEY,2022,JOHNSTON,SOYBEANS,"46,200"
SURVEY,2022,JOHNSTON,SWEET POTATOES,"12,300"
SURVEY,2022,JOHNSTON,TURKEYS,"280,000"
SURVEY,2022,JOHNSTON,WHEAT,"5,990"
SURVEY,2022,JONES,CORN,"12,000"
SURVEY,2022,JONES,CORN,"11,800"
SURVEY,2022,JONES,COTTON,"10,000"
SURVEY,2022,JONES,SOYBEANS,"23,000"
SURVEY,2022,JONES,TURKEYS,"370,000"
SURVEY,2022,JONES,WHEAT,"2,310"
SURVEY,2022,LENOIR,CORN,"18,700"
SURVEY,2022,LENOIR,CORN,"18,500"
SURVEY,2022,LENOIR,COTTON,"10,400"
SURVEY,2022,LENOIR,PEANUTS,"2,180"
SURVEY,2022,LENOIR,SOYBEANS,"38,700"
SURVEY,2022,LENOIR,TURKEYS,"2,150,000"
SURVEY,2022,LENOIR,WHEAT,"5,590"
SURVEY,2022,PAMLICO,CORN,"13,400"
SURVEY,2022,PAMLICO,CORN,"13,300"
SURVEY,2022,PAMLICO,SOYBEANS,"17,600"
SURVEY,2022,PAMLICO,TURKEYS, (D)
SURVEY,2022,PITT,CORN,"13,600"
SURVEY,2022,PITT,CORN,"13,400"
SURVEY,2022,PITT,COTTON,"21,400"
SURVEY,2022,PITT,PEANUTS,"8,390"
SURVEY,2022,PITT,SOYBEANS,"56,400"
SURVEY,2022,PITT,TURKEYS, (D)
SURVEY,2022,PITT,WHEAT,"6,750"
SURVEY,2022,WAYNE,CORN,"20,500"
SURVEY,2022,WAYNE,CORN,"20,100"
SURVEY,2022,WAYNE,COTTON,"9,880"
SURVEY,2022,WAYNE,PEANUTS,"5,950"
SURVEY,2022,WAYNE,SOYBEANS,"54,700"
SURVEY,2022,WAYNE,TURKEYS,"4,800,000"
SURVEY,2022,WAYNE,WHEAT,"12,400"
SURVEY,2022,WILSON,CORN,"8,000"
SURVEY,2022,WILSON,CORN,"7,840"
SURVEY,2022,WILSON,COTTON,"7,360"
SURVEY,2022,WILSON,SOYBEANS,"36,400"
SURVEY,2022,WILSON,SWEET POTATOES,"10,900"
SURVEY,2022,WILSON,TURKEYS, (D)
SURVEY,2022,ALEXANDER,CORN,"2,500"
SURVEY,2022,ALEXANDER,CORN,"1,460"
SURVEY,2022,CATAWBA,CORN,"4,700"
SURVEY,2022,CATAWBA,CORN,"4,400"
SURVEY,2022,CATAWBA,SOYBEANS,"7,750"
SURVEY,2022,CATAWBA,TURKEYS, (D)
SURVEY,2022,CATAWBA,WHEAT,"2,360"
SURVEY,2022,CHATHAM,CORN,"2,800"
SURVEY,2022,CHATHAM,CORN,"1,900"
SURVEY,2022,CHATHAM,SOYBEANS,"2,800"
SURVEY,2022,CHATHAM,TURKEYS, (D)
SURVEY,2022,CHATHAM,WHEAT,990
SURVEY,2022,DAVIDSON,CORN,"6,900"
SURVEY,2022,DAVIDSON,CORN,"4,960"
SURVEY,2022,DAVIDSON,SOYBEANS,"11,400"
SURVEY,2022,DAVIDSON,TURKEYS, (D)
SURVEY,2022,DAVIDSON,WHEAT,"2,660"
SURVEY,2022,DAVIE,CORN,"6,700"
SURVEY,2022,DAVIE,CORN,"6,460"
SURVEY,2022,DAVIE,SOYBEANS,"9,300"
SURVEY,2022,DAVIE,WHEAT,"1,850"
SURVEY,2022,IREDELL,CORN,"20,100"
SURVEY,2022,IREDELL,CORN,"15,000"
SURVEY,2022,IREDELL,SOYBEANS,"17,000"
SURVEY,2022,IREDELL,TURKEYS, (D)
SURVEY,2022,IREDELL,WHEAT,"8,000"
SURVEY,2022,LEE,CORN,"1,400"
SURVEY,2022,LEE,CORN,"1,300"
SURVEY,2022,LEE,SOYBEANS,"3,950"
SURVEY,2022,LEE,SWEET POTATOES,200
SURVEY,2022,LEE,TURKEYS, (D)
SURVEY,2022,RANDOLPH,CORN,"9,800"
SURVEY,2022,RANDOLPH,CORN,"8,530"
SURVEY,2022,RANDOLPH,SOYBEANS,"11,200"
SURVEY,2022,RANDOLPH,TURKEYS, (D)
SURVEY,2022,RANDOLPH,WHEAT,"5,810"
SURVEY,2022,ROWAN,CORN,"10,600"
SURVEY,2022,ROWAN,CORN,"9,400"
SURVEY,2022,ROWAN,SOYBEANS,"21,100"
SURVEY,2022,ROWAN,TURKEYS, (D)
SURVEY,2022,ROWAN,WHEAT,"7,970"
SURVEY,2022,WAKE,CORN,900
SURVEY,2022,WAKE,CORN,780
SURVEY,2022,WAKE,SOYBEANS,"11,200"
SURVEY,2022,WAKE,SWEET POTATOES,850
SURVEY,2022,WAKE,TURKEYS,"4,000"
SURVEY,2022,WAKE,WHEAT,"1,890"
SURVEY,2022,BERTIE,CORN,"8,800"
SURVEY,2022,BERTIE,CORN,"8,680"
SURVEY,2022,BERTIE,COTTON,"34,200"
